name,space_id,color
5500,0,80868D
5501,0,7B8187
5502,0,767C82
5503,0,5C5D60
5504,0,535759
5505,0,4A4B4E
5506,0,3C3D3F
5511,0,D2D2D2
5512,0,BEBFC1
5513,0,A6A7A9
5514,0,95999C
5515,0,848689
5516,0,707172
5517,0,646464
5518,0,454545
5521,0,B2B7BA
5522,0,A0A8AD
5523,0,919AA0
5524,0,7B848A
5525,0,747C82
5526,0,646D71
5527,0,51575B
5528,0,464C50
5531,0,C4CAC8
5532,0,C0C7C7
5533,0,B6BABB
5534,0,A7AEB1
5535,0,939A9C
5536,0,777F83
5537,0,5B6161
5538,0,454848
5541,0,C9CCCB
5542,0,BDBDBC
5543,0,ACB1B0
5544,0,A3A8A7
5545,0,929796
5546,0,7C8180
5547,0,626561
5548,0,4E504D
5551,0,C6C9C8
5552,0,BABDBC
5553,0,ACB4B0
5554,0,A3ADB2
5555,0,9AA09E
5556,0,939A99
5557,0,666862
5558,0,5C5E59
